extract_date,specimen_date,Number_tested,Number_confirmed,Number_hospitalized,Number_deaths
08/07/2020,07/07/2020,19980,397,39,5
08/07/2020,04/24/2020,9584,2525,512,168
08/07/2020,05/29/2020,14937,551,53,9
08/07/2020,06/09/2020,16448,369,32,4
08/07/2020,07/19/2020,7258,146,25,4
08/07/2020,04/21/2020,9759,3069,626,226
08/07/2020,06/29/2020,21871,404,29,6
08/07/2020,05/26/2020,21107,1038,75,19
08/07/2020,06/01/2020,16860,615,56,6
08/07/2020,03/28/2020,4746,3509,1456,555
08/07/2020,02/08/2020,1,0,1,0
08/07/2020,05/10/2020,4428,452,96,26
08/07/2020,04/03/2020,9571,5731,1882,733
08/07/2020,05/19/2020,16401,1070,103,28
08/07/2020,05/07/2020,11239,1291,170,46
08/07/2020,04/30/2020,10715,2058,290,99
08/07/2020,06/22/2020,19101,349,36,2
08/07/2020,06/30/2020,20608,399,37,7
08/07/2020,06/12/2020,15591,344,51,9
08/07/2020,07/18/2020,9319,179,19,3
08/07/2020,04/22/2020,11368,3467,580,181
08/07/2020,03/27/2020,7452,5171,1759,632
08/07/2020,07/09/2020,17864,329,31,4
08/07/2020,04/16/2020,9551,3539,857,291
08/07/2020,06/15/2020,18703,298,45,2
08/07/2020,04/02/2020,9396,5809,1901,710
08/07/2020,03/14/2020,1706,697,237,66
08/07/2020,08/04/2020,4980,53,5,0
08/07/2020,05/18/2020,16434,954,79,17
08/07/2020,02/04/2020,1,0,0,0
08/07/2020,06/26/2020,18021,262,27,1
08/07/2020,06/23/2020,19018,335,20,1
08/07/2020,07/23/2020,11816,174,15,0
08/07/2020,04/07/2020,10583,6010,1794,721
08/07/2020,03/05/2020,63,5,25,1
08/07/2020,05/25/2020,9339,473,64,13
08/07/2020,08/01/2020,5081,104,7,0
08/07/2020,03/24/2020,7207,4626,1465,516
08/07/2020,04/15/2020,9885,3875,989,346
08/07/2020,03/29/2020,4908,3569,1501,514
08/07/2020,04/19/2020,6728,2333,555,174
08/07/2020,03/07/2020,62,11,12,3
08/07/2020,03/02/2020,4,0,3,0
08/07/2020,05/11/2020,13575,1260,154,35
08/07/2020,06/08/2020,17832,393,34,2
08/07/2020,04/01/2020,8472,5501,1742,740
08/07/2020,03/18/2020,6313,3202,736,200
08/07/2020,07/04/2020,5320,103,13,2
08/07/2020,06/06/2020,8640,239,29,5
08/07/2020,03/15/2020,2360,1113,313,95
08/07/2020,06/27/2020,10728,203,30,2
08/07/2020,08/02/2020,4286,67,9,0
08/07/2020,07/20/2020,18615,303,27,1
08/07/2020,05/02/2020,5881,1071,192,50
08/07/2020,06/02/2020,15682,544,50,8
08/07/2020,06/25/2020,17435,245,27,1
08/07/2020,05/01/2020,10256,1905,289,76
08/07/2020,07/27/2020,12327,154,13,0
08/07/2020,04/14/2020,9426,4160,1170,388
08/07/2020,04/04/2020,6260,3853,1440,550
08/07/2020,03/09/2020,398,75,33,15
08/07/2020,06/04/2020,14755,468,48,5
08/07/2020,05/08/2020,10320,1107,159,29
08/07/2020,06/21/2020,7692,160,34,3
08/07/2020,04/12/2020,5756,2861,976,391
08/07/2020,08/03/2020,10287,154,12,0
08/07/2020,07/25/2020,5570,88,18,2
08/07/2020,06/20/2020,10245,168,11,2
08/07/2020,03/10/2020,457,89,40,10
08/07/2020,08/06/2020,99,2,0,0
08/07/2020,03/16/2020,4951,2265,514,128
08/07/2020,03/19/2020,7750,3942,916,260
08/07/2020,07/05/2020,8163,130,15,1
08/07/2020,04/11/2020,6937,3679,1102,395
08/07/2020,05/09/2020,5336,636,113,28
08/07/2020,07/13/2020,21359,390,32,2
08/07/2020,04/09/2020,9246,5060,1501,580
08/07/2020,03/13/2020,2162,691,213,54
08/07/2020,03/25/2020,7615,4976,1583,528
08/07/2020,06/16/2020,18476,372,52,5
08/07/2020,07/24/2020,11736,178,26,0
08/07/2020,05/24/2020,9700,504,68,7
08/07/2020,05/05/2020,11258,1546,189,56
08/08/2020,03/01/2020,1,0,0,0
08/08/2020,05/07/2020,11239,1291,171,46
08/08/2020,04/28/2020,11937,2719,368,108
08/08/2020,06/16/2020,18477,372,52,5
08/08/2020,07/11/2020,9837,227,26,1
08/08/2020,07/28/2020,10767,172,28,0
08/08/2020,03/07/2020,62,11,12,3
08/08/2020,06/07/2020,7119,190,33,2
08/08/2020,05/16/2020,6674,450,63,5
08/08/2020,06/18/2020,17690,317,28,2
08/08/2020,04/24/2020,9584,2525,512,168
08/08/2020,07/31/2020,11311,143,17,0
08/08/2020,04/20/2020,11446,3789,711,237
08/08/2020,03/19/2020,7749,3941,915,260
08/08/2020,06/14/2020,7682,146,25,0
08/08/2020,05/22/2020,19690,1234,82,13
08/08/2020,05/09/2020,5336,637,113,29
08/08/2020,04/21/2020,9760,3071,626,226
08/08/2020,04/15/2020,9885,3875,989,346
08/08/2020,06/23/2020,19018,336,20,1
08/08/2020,05/24/2020,9700,504,68,7
08/08/2020,06/15/2020,18703,301,45,2
08/08/2020,03/24/2020,7207,4626,1464,516
08/08/2020,04/08/2020,10204,5584,1745,703
08/08/2020,05/18/2020,16434,958,79,17
08/08/2020,05/31/2020,6755,217,37,8
08/08/2020,07/09/2020,17864,330,33,4
08/08/2020,05/03/2020,4603,778,161,38
08/08/2020,07/12/2020,8393,196,14,2
08/08/2020,05/13/2020,15216,1402,128,36
08/08/2020,04/29/2020,11846,2339,340,92
08/08/2020,04/16/2020,9551,3539,857,291
08/08/2020,06/13/2020,9139,184,26,1
08/08/2020,06/08/2020,17831,394,35,2
08/08/2020,06/12/2020,15591,345,51,9
08/08/2020,04/30/2020,10715,2058,290,99
08/08/2020,05/10/2020,4428,453,96,26
08/08/2020,06/27/2020,10727,204,31,2
08/08/2020,06/24/2020,17703,314,21,5
08/08/2020,07/15/2020,19499,337,20,1
08/08/2020,04/13/2020,6727,3293,1213,437
08/08/2020,05/05/2020,11258,1546,189,56
08/08/2020,04/02/2020,9396,5809,1901,710
08/08/2020,03/21/2020,4765,2723,834,267
08/08/2020,05/04/2020,11057,1564,195,67
08/08/2020,07/06/2020,20644,402,46,3
08/08/2020,03/03/2020,13,2,7,0
08/08/2020,07/05/2020,8163,130,15,1
08/08/2020,07/08/2020,19752,361,25,4
08/08/2020,04/27/2020,10301,2289,421,113
08/08/2020,07/26/2020,4432,79,16,0
08/08/2020,03/18/2020,6313,3201,736,200
08/08/2020,06/19/2020,16254,307,20,2
08/08/2020,04/22/2020,11368,3467,580,181
08/08/2020,07/17/2020,17928,342,33,5
08/08/2020,06/11/2020,13433,290,42,5
08/08/2020,03/22/2020,4413,2684,944,287
08/08/2020,06/26/2020,18021,262,27,1
08/08/2020,02/02/2020,2,0,2,0
08/08/2020,06/02/2020,15682,544,50,8
08/08/2020,07/29/2020,10759,160,15,1
08/08/2020,07/13/2020,21369,392,32,2
08/08/2020,07/07/2020,19980,398,39,5
08/08/2020,07/04/2020,5320,103,13,2
08/08/2020,04/07/2020,10583,6010,1794,721
08/08/2020,06/30/2020,20608,401,38,7
08/08/2020,05/23/2020,9627,534,48,10
08/08/2020,03/29/2020,4908,3569,1501,514
08/08/2020,06/22/2020,19102,353,37,2
08/08/2020,08/06/2020,2038,41,2,0
08/08/2020,03/09/2020,398,75,33,15
08/08/2020,07/30/2020,10803,149,19,1
08/08/2020,04/06/2020,10954,6386,1979,790
08/08/2020,04/04/2020,6260,3853,1440,550
08/08/2020,08/05/2020,6226,83,8,0
08/08/2020,07/03/2020,11678,211,25,2
08/08/2020,06/20/2020,10245,169,11,2
08/08/2020,03/13/2020,2162,691,213,54
08/08/2020,06/09/2020,16448,369,32,4
08/08/2020,08/03/2020,11267,170,19,0
08/08/2020,06/03/2020,15091,530,54,14
08/08/2020,03/26/2020,7319,5127,1754,622
08/08/2020,03/11/2020,796,192,75,27
08/08/2020,05/06/2020,11681,1428,173,57
08/08/2020,07/10/2020,15015,261,19,1
08/08/2020,02/04/2020,1,0,0,0
08/08/2020,06/01/2020,16860,615,56,6
08/08/2020,05/25/2020,9339,475,64,13
08/08/2020,07/20/2020,18688,309,28,1
08/08/2020,05/01/2020,10256,1905,289,76
08/08/2020,06/17/2020,17795,310,30,6
08/08/2020,07/16/2020,18352,339,22,1
08/08/2020,04/14/2020,9426,4160,1170,388
08/08/2020,07/24/2020,12117,190,26,0
08/08/2020,03/31/2020,7959,5519,1913,777
08/08/2020,05/27/2020,16325,719,66,13
08/08/2020,05/26/2020,21107,1040,76,19
08/08/2020,07/23/2020,14507,214,16,0
08/08/2020,05/08/2020,10320,1108,159,29
08/08/2020,07/02/2020,19194,361,23,1
08/08/2020,05/21/2020,19699,1272,82,15
08/08/2020,04/12/2020,5756,2861,976,391
08/08/2020,03/14/2020,1706,697,237,66
08/08/2020,07/21/2020,17367,246,13,1
08/08/2020,07/14/2020,19052,338,28,1
08/08/2020,04/03/2020,9571,5731,1882,734
08/08/2020,04/18/2020,6565,2198,598,188
08/08/2020,04/23/2020,10005,2821,492,154
08/08/2020,06/21/2020,7692,160,34,3
08/08/2020,06/06/2020,8640,239,30,5
08/08/2020,04/17/2020,10201,3567,824,282
08/08/2020,05/20/2020,19656,1220,83,17
08/08/2020,02/08/2020,1,0,1,0
08/08/2020,04/25/2020,6149,1599,323,84
08/08/2020,07/01/2020,19358,360,27,3
08/08/2020,05/15/2020,11773,908,120,26
08/08/2020,02/29/2020,2,1,0,0
08/08/2020,03/02/2020,4,0,3,0
08/08/2020,05/02/2020,5881,1071,192,50
08/08/2020,03/20/2020,7805,4196,995,278
08/08/2020,06/28/2020,9625,193,23,2
08/08/2020,07/25/2020,5762,93,18,2
08/08/2020,03/12/2020,1569,405,103,33
08/08/2020,03/06/2020,82,14,14,2
08/08/2020,06/25/2020,17435,246,28,1
08/08/2020,06/05/2020,14525,385,53,7
08/08/2020,03/25/2020,7615,4975,1582,528
08/08/2020,03/16/2020,4951,2266,514,128
08/08/2020,07/19/2020,7311,148,25,4
08/08/2020,04/05/2020,6346,3791,1420,543
08/08/2020,05/14/2020,14230,1178,108,32
08/08/2020,03/08/2020,109,27,22,4
08/08/2020,02/26/2020,1,0,1,0
08/08/2020,03/30/2020,8563,6114,2009,763
08/08/2020,07/22/2020,15388,236,21,1
08/08/2020,05/30/2020,8368,332,36,2
08/08/2020,07/27/2020,12591,154,15,0
08/08/2020,05/12/2020,15039,1306,133,28
08/08/2020,04/01/2020,8472,5503,1742,741
08/08/2020,05/17/2020,6041,341,57,8
08/08/2020,05/28/2020,15409,584,66,5
08/08/2020,04/10/2020,7828,4463,1358,519
08/08/2020,03/28/2020,4746,3509,1456,556
08/08/2020,05/19/2020,16401,1071,103,28
08/08/2020,04/19/2020,6728,2333,555,175
08/08/2020,03/27/2020,7453,5172,1759,632
08/08/2020,04/26/2020,4372,990,300,94
08/08/2020,06/04/2020,14755,470,48,5
08/08/2020,04/09/2020,9246,5060,1501,580
08/08/2020,06/29/2020,21871,406,30,6
08/08/2020,03/15/2020,2360,1113,313,95
08/08/2020,03/10/2020,457,90,40,10
08/08/2020,08/02/2020,4523,75,17,0
08/08/2020,02/05/2020,1,0,1,0
08/08/2020,05/29/2020,14937,551,53,9
08/08/2020,03/23/2020,5651,3685,1243,386
08/08/2020,03/05/2020,63,5,25,1
08/08/2020,08/07/2020,158,2,0,0
08/08/2020,03/04/2020,32,6,16,2
08/08/2020,06/10/2020,15098,323,32,5
08/08/2020,05/11/2020,13575,1260,154,35
08/08/2020,03/17/2020,5529,2597,572,158
08/08/2020,07/18/2020,9347,180,19,3
08/08/2020,08/01/2020,5432,110,11,0
08/08/2020,04/11/2020,6937,3679,1102,395
08/08/2020,08/04/2020,6265,76,12,0
08/09/2020,04/26/2020,4372,990,300,94
08/09/2020,02/04/2020,1,0,0,0
08/09/2020,03/14/2020,1706,697,237,66
08/09/2020,04/17/2020,10201,3569,824,282
08/09/2020,05/19/2020,16400,1071,103,28
08/09/2020,02/02/2020,2,0,2,0
08/09/2020,03/20/2020,7805,4196,995,278
08/09/2020,04/24/2020,9585,2525,512,169
08/09/2020,03/16/2020,4951,2266,514,128
08/09/2020,02/29/2020,1,1,0,0
08/09/2020,07/17/2020,17986,346,33,5
08/09/2020,05/04/2020,11058,1566,195,67
08/09/2020,07/23/2020,15310,226,16,0
08/09/2020,04/07/2020,10584,6011,1794,722
08/09/2020,03/05/2020,63,5,25,1
08/09/2020,05/24/2020,9700,504,68,7
08/09/2020,03/29/2020,4909,3570,1501,514
08/09/2020,03/26/2020,7320,5128,1755,622
08/09/2020,06/25/2020,17436,246,28,1
08/09/2020,04/22/2020,11368,3465,580,181
08/09/2020,06/30/2020,20611,403,40,6
08/09/2020,07/28/2020,11148,174,29,0
08/09/2020,03/12/2020,1569,405,103,33
08/09/2020,04/14/2020,9426,4160,1170,388
08/09/2020,03/09/2020,398,75,33,15
08/09/2020,06/02/2020,15682,542,50,8
08/09/2020,06/15/2020,18703,302,45,2
08/09/2020,02/26/2020,1,0,1,0
08/09/2020,07/29/2020,10895,158,14,2
08/09/2020,08/06/2020,6606,71,8,0
08/09/2020,07/18/2020,9399,178,19,3
08/09/2020,06/20/2020,10245,171,11,2
08/09/2020,04/13/2020,6727,3293,1213,437
08/09/2020,06/03/2020,15090,529,54,14
08/09/2020,03/21/2020,4765,2723,834,267
08/09/2020,06/12/2020,15594,346,51,9
08/09/2020,03/08/2020,109,27,22,4
08/09/2020,05/30/2020,8364,329,36,2
08/09/2020,04/12/2020,5756,2861,976,391
08/09/2020,07/03/2020,11680,214,25,2
08/09/2020,04/01/2020,8473,5504,1742,741
08/09/2020,03/13/2020,2162,691,214,54
08/09/2020,05/12/2020,15039,1306,133,28
08/09/2020,06/16/2020,18477,373,52,5
08/09/2020,03/19/2020,7750,3942,916,261
08/09/2020,08/01/2020,5743,113,12,1
08/09/2020,04/20/2020,11445,3788,711,238
08/09/2020,08/03/2020,11835,180,22,0
08/09/2020,05/01/2020,10256,1905,290,76
08/09/2020,06/13/2020,9141,184,26,1
08/09/2020,04/10/2020,7828,4464,1358,519
08/09/2020,08/07/2020,2797,38,0,0
08/09/2020,05/08/2020,10320,1108,159,29
08/09/2020,03/17/2020,5529,2597,572,158
08/09/2020,07/21/2020,17537,246,13,1
08/09/2020,06/05/2020,14529,386,53,7
08/09/2020,05/03/2020,4603,778,161,38
08/09/2020,08/08/2020,75,3,0,0
08/09/2020,03/22/2020,4413,2684,944,287
08/09/2020,07/24/2020,14137,222,26,0
08/09/2020,05/07/2020,11238,1292,171,46
08/09/2020,02/05/2020,1,0,1,0
08/09/2020,03/07/2020,62,11,12,3
08/09/2020,04/21/2020,9761,3072,626,226
08/09/2020,03/28/2020,4746,3509,1456,556
08/09/2020,07/08/2020,19751,361,25,4
08/09/2020,05/17/2020,6041,341,57,8
08/09/2020,05/09/2020,5336,637,113,29
08/09/2020,04/19/2020,6728,2333,555,175
08/09/2020,05/11/2020,13574,1259,155,35
08/09/2020,07/30/2020,10855,150,20,1
08/09/2020,03/18/2020,6313,3201,736,200
08/09/2020,04/25/2020,6149,1599,323,84
08/09/2020,05/10/2020,4428,453,96,26
08/09/2020,06/29/2020,21872,408,30,6
08/09/2020,06/26/2020,18023,263,27,1
08/09/2020,07/02/2020,19197,360,24,1
08/09/2020,03/24/2020,7207,4626,1465,516
08/09/2020,02/08/2020,1,0,1,0
08/09/2020,05/28/2020,15406,580,66,5
08/09/2020,03/27/2020,7453,5172,1759,632
08/09/2020,07/06/2020,20645,404,45,3
08/09/2020,06/10/2020,15097,321,32,5
08/09/2020,05/18/2020,16434,958,79,18
08/09/2020,05/14/2020,14230,1180,108,32
08/09/2020,06/06/2020,8639,238,30,5
08/09/2020,07/10/2020,15015,264,19,1
08/09/2020,07/26/2020,6070,97,16,0
08/09/2020,04/11/2020,6938,3680,1102,395
08/09/2020,04/23/2020,10005,2821,492,154
08/09/2020,07/12/2020,8396,197,15,3
08/09/2020,05/27/2020,16326,717,66,14
08/09/2020,08/04/2020,6716,81,13,0
08/09/2020,04/27/2020,10302,2289,421,113
08/09/2020,04/29/2020,11847,2339,340,92
08/09/2020,06/08/2020,17831,394,35,2
08/09/2020,07/13/2020,21372,394,33,2
08/09/2020,07/04/2020,5320,104,13,2
08/09/2020,03/06/2020,82,14,14,2
08/09/2020,05/21/2020,19697,1272,83,15
08/09/2020,03/23/2020,5652,3686,1243,386
08/09/2020,04/02/2020,9396,5809,1901,710
08/09/2020,06/27/2020,10728,205,31,2
08/09/2020,03/04/2020,32,6,16,2
08/09/2020,07/22/2020,15650,241,21,1
08/09/2020,06/11/2020,13432,289,42,5
08/09/2020,06/19/2020,16256,309,20,2
08/09/2020,08/02/2020,4739,84,18,2
08/09/2020,06/01/2020,16861,615,56,6
08/09/2020,04/04/2020,6259,3852,1439,550
08/09/2020,03/15/2020,2360,1113,313,95
08/09/2020,07/27/2020,14575,160,14,0
08/09/2020,06/17/2020,17796,314,31,6
08/09/2020,06/23/2020,19018,338,20,1
08/09/2020,07/16/2020,18370,338,22,1
08/09/2020,06/21/2020,7692,160,34,3
08/09/2020,07/19/2020,7340,146,25,4
08/09/2020,04/06/2020,10954,6386,1979,790
08/09/2020,07/09/2020,17865,333,33,4
08/09/2020,06/24/2020,17703,314,21,5
08/09/2020,04/15/2020,9885,3875,989,346
08/09/2020,04/30/2020,10716,2059,290,99
08/09/2020,03/03/2020,13,2,7,0
08/09/2020,05/05/2020,11257,1545,188,57
08/09/2020,04/16/2020,9552,3542,857,292
08/09/2020,07/05/2020,8163,130,15,1
08/09/2020,03/02/2020,5,0,3,0
08/09/2020,08/05/2020,7814,107,14,0
08/09/2020,05/22/2020,19694,1235,83,13
08/09/2020,07/15/2020,19497,336,20,1
08/09/2020,03/01/2020,1,0,0,0
08/09/2020,07/11/2020,9840,228,26,1
08/09/2020,06/07/2020,7120,190,33,2
08/09/2020,03/31/2020,7958,5518,1912,777
08/09/2020,06/14/2020,7682,145,25,0
08/09/2020,04/08/2020,10204,5584,1745,703
08/09/2020,03/10/2020,457,91,41,10
08/09/2020,06/28/2020,9625,193,23,2
08/09/2020,05/02/2020,5881,1070,192,50
08/09/2020,03/11/2020,796,192,75,27
08/09/2020,05/31/2020,6755,217,37,8
08/09/2020,03/25/2020,7615,4975,1583,528
08/09/2020,04/03/2020,9571,5731,1882,734
08/09/2020,04/09/2020,9246,5060,1501,580
08/09/2020,05/26/2020,21107,1040,76,19
08/09/2020,05/15/2020,11773,908,120,26
08/09/2020,05/29/2020,14939,551,54,9
08/09/2020,05/25/2020,9340,476,65,13
08/09/2020,04/05/2020,6346,3791,1420,543
08/09/2020,03/30/2020,8566,6117,2009,763
08/09/2020,07/31/2020,11429,147,17,0
08/09/2020,07/20/2020,18701,310,28,1
08/09/2020,07/25/2020,7868,114,19,2
08/09/2020,06/04/2020,14755,468,48,5
08/09/2020,04/18/2020,6565,2198,598,188
08/09/2020,06/18/2020,17690,318,28,2
08/09/2020,04/28/2020,11937,2719,368,108
08/09/2020,05/06/2020,11681,1430,173,57
08/09/2020,05/23/2020,9626,535,49,10
08/09/2020,06/22/2020,19103,354,37,2
08/09/2020,05/20/2020,19655,1220,84,17
08/09/2020,05/13/2020,15216,1403,129,37
08/09/2020,05/16/2020,6674,450,63,5
08/09/2020,07/01/2020,19360,360,27,3
08/09/2020,06/09/2020,16451,370,32,4
08/09/2020,07/14/2020,19052,338,28,1
08/09/2020,07/07/2020,19984,398,39,5
08/10/2020,08/07/2020,6379,68,6,0
08/10/2020,05/13/2020,15216,1404,129,38
08/10/2020,05/15/2020,11773,908,120,26
08/10/2020,04/10/2020,7828,4465,1358,520
08/10/2020,03/09/2020,398,75,33,15
08/10/2020,07/24/2020,14273,230,26,0
08/10/2020,03/01/2020,1,0,0,0
08/10/2020,05/27/2020,16326,718,66,14
08/10/2020,06/07/2020,7120,190,33,2
08/10/2020,03/21/2020,4765,2723,834,267
08/10/2020,06/29/2020,21872,410,30,6
08/10/2020,06/10/2020,15097,322,32,5
08/10/2020,06/12/2020,15594,346,51,9
08/10/2020,04/06/2020,10954,6386,1979,790
08/10/2020,07/20/2020,18712,310,28,1
08/10/2020,06/23/2020,19018,339,20,1
08/10/2020,05/16/2020,6674,450,63,6
08/10/2020,04/17/2020,10201,3569,825,282
08/10/2020,04/14/2020,9426,4160,1170,388
08/10/2020,07/19/2020,7341,146,25,5
08/10/2020,05/09/2020,5336,637,113,29
08/10/2020,07/22/2020,15937,247,21,1
08/10/2020,04/04/2020,6259,3853,1439,550
08/10/2020,04/12/2020,5756,2861,976,391
08/10/2020,08/04/2020,7256,82,12,0
08/10/2020,06/20/2020,10245,171,11,2
08/10/2020,08/05/2020,8308,120,14,0
08/10/2020,08/08/2020,1409,18,3,0
08/10/2020,05/03/2020,4603,778,161,38
08/10/2020,03/10/2020,457,91,41,10
08/10/2020,05/21/2020,19697,1273,83,15
08/10/2020,04/26/2020,4372,991,300,94
08/10/2020,05/05/2020,11257,1546,189,57
08/10/2020,06/22/2020,19103,355,37,2
08/10/2020,04/05/2020,6346,3791,1420,543
08/10/2020,06/06/2020,8639,238,30,5
08/10/2020,05/20/2020,19655,1220,84,17
08/10/2020,03/26/2020,7320,5128,1755,622
08/10/2020,03/22/2020,4413,2684,944,287
08/10/2020,04/01/2020,8473,5504,1742,741
08/10/2020,07/16/2020,18371,338,22,1
08/10/2020,05/02/2020,5881,1071,192,50
08/10/2020,08/01/2020,6020,116,13,1
08/10/2020,06/21/2020,7692,161,34,3
08/10/2020,08/02/2020,4847,85,17,2
08/10/2020,08/09/2020,133,1,0,0
08/10/2020,06/13/2020,9141,184,26,1
08/10/2020,02/26/2020,1,0,1,0
08/10/2020,06/30/2020,20611,405,40,6
08/10/2020,06/19/2020,16256,310,20,2
08/10/2020,04/08/2020,10204,5584,1746,705
08/10/2020,05/26/2020,21107,1041,77,19
08/10/2020,07/13/2020,21372,395,33,2
08/10/2020,04/15/2020,9885,3876,989,346
08/10/2020,05/07/2020,11238,1293,171,46
08/10/2020,07/04/2020,5321,105,13,2
08/10/2020,03/30/2020,8566,6117,2009,763
08/10/2020,03/17/2020,5529,2597,572,158
08/10/2020,06/11/2020,13432,289,42,5
08/10/2020,04/29/2020,11847,2339,340,93
08/10/2020,03/02/2020,5,0,3,0
08/10/2020,06/24/2020,17703,314,21,5
08/10/2020,03/04/2020,32,6,16,2
08/10/2020,07/03/2020,11680,214,26,2
08/10/2020,02/02/2020,2,0,2,0
08/10/2020,03/11/2020,796,192,75,27
08/10/2020,07/07/2020,19985,398,39,5
08/10/2020,06/08/2020,17831,395,35,2
08/10/2020,03/03/2020,13,2,7,0
08/10/2020,02/05/2020,1,0,1,0
08/10/2020,03/15/2020,2360,1113,313,95
08/10/2020,05/01/2020,10256,1905,290,76
08/10/2020,03/14/2020,1706,697,237,66
08/10/2020,07/27/2020,16246,191,15,0
08/10/2020,07/30/2020,10981,149,20,1
08/10/2020,07/05/2020,8163,130,15,1
08/10/2020,06/14/2020,7682,146,25,0
08/10/2020,03/27/2020,7453,5172,1759,632
08/10/2020,07/02/2020,19197,362,24,1
08/10/2020,07/09/2020,17865,334,33,4
08/10/2020,07/14/2020,19052,341,29,1
08/10/2020,03/18/2020,6313,3201,736,200
08/10/2020,06/15/2020,18703,302,45,2
08/10/2020,04/02/2020,9396,5809,1901,711
08/10/2020,05/14/2020,14230,1180,108,32
08/10/2020,04/18/2020,6565,2199,598,188
08/10/2020,06/28/2020,9625,193,23,2
08/10/2020,03/16/2020,4951,2266,514,128
08/10/2020,02/08/2020,1,0,1,0
08/10/2020,02/29/2020,1,1,0,0
08/10/2020,04/19/2020,6728,2333,555,175
08/10/2020,07/12/2020,8397,198,15,3
08/10/2020,06/26/2020,18023,263,27,1
08/10/2020,06/18/2020,17690,318,28,2
08/10/2020,05/24/2020,9700,505,68,7
08/10/2020,05/08/2020,10321,1108,159,29
08/10/2020,05/10/2020,4428,453,96,26
08/10/2020,04/28/2020,11937,2719,368,108
08/10/2020,07/08/2020,19751,362,25,4
08/10/2020,07/01/2020,19360,363,27,3
08/10/2020,04/21/2020,9761,3072,626,226
08/10/2020,06/05/2020,14529,386,53,7
08/10/2020,05/04/2020,11058,1567,195,67
08/10/2020,04/20/2020,11445,3788,711,238
08/10/2020,06/09/2020,16451,370,32,4
08/10/2020,04/25/2020,6149,1599,323,84
08/10/2020,07/11/2020,9840,228,26,1
08/10/2020,07/10/2020,15015,264,19,1
08/10/2020,06/01/2020,16861,615,56,5
08/10/2020,06/02/2020,15681,541,50,8
08/10/2020,04/09/2020,9246,5060,1501,580
08/10/2020,03/08/2020,109,27,22,4
08/10/2020,04/03/2020,9571,5732,1882,735
08/10/2020,03/12/2020,1569,405,103,33
08/10/2020,05/06/2020,11681,1430,173,57
08/10/2020,06/03/2020,15090,529,54,14
08/10/2020,04/27/2020,10302,2289,421,113
08/10/2020,03/19/2020,7750,3943,916,262
08/10/2020,04/24/2020,9585,2525,512,170
08/10/2020,06/25/2020,17436,246,28,1
08/10/2020,07/31/2020,11527,148,17,0
08/10/2020,03/13/2020,2162,691,214,54
08/10/2020,04/16/2020,9552,3543,857,292
08/10/2020,04/30/2020,10716,2059,290,99
08/10/2020,08/06/2020,7716,88,13,0
08/10/2020,03/24/2020,7207,4626,1465,517
08/10/2020,07/17/2020,17989,346,33,5
08/10/2020,04/23/2020,10005,2821,492,154
08/10/2020,07/06/2020,20645,405,45,3
08/10/2020,05/18/2020,16434,958,79,18
08/10/2020,05/17/2020,6041,341,57,8
08/10/2020,07/29/2020,11912,165,15,1
08/10/2020,03/06/2020,82,14,14,2
08/10/2020,07/21/2020,17654,248,14,1
08/10/2020,04/07/2020,10584,6011,1794,722
08/10/2020,04/22/2020,11368,3466,580,181
08/10/2020,03/31/2020,7958,5518,1912,777
08/10/2020,04/13/2020,6727,3293,1213,437
08/10/2020,03/05/2020,63,5,25,1
08/10/2020,03/25/2020,7615,4975,1583,529
08/10/2020,05/12/2020,15039,1307,133,28
08/10/2020,06/27/2020,10728,206,31,2
08/10/2020,05/25/2020,9340,477,65,13
08/10/2020,05/30/2020,8364,331,36,2
08/10/2020,05/28/2020,15406,582,66,6
08/10/2020,04/11/2020,6938,3680,1102,395
08/10/2020,05/31/2020,6756,219,37,8
08/10/2020,07/26/2020,6216,105,16,0
08/10/2020,06/17/2020,17796,314,32,7
08/10/2020,05/22/2020,19694,1236,83,13
08/10/2020,07/25/2020,8114,119,19,2
08/10/2020,05/29/2020,14939,551,54,10
08/10/2020,05/19/2020,16400,1072,103,28
08/10/2020,07/18/2020,9418,178,19,3
08/10/2020,03/23/2020,5652,3687,1243,386
08/10/2020,07/15/2020,19499,338,21,1
08/10/2020,05/11/2020,13574,1260,155,36
08/10/2020,03/29/2020,4909,3570,1501,514
08/10/2020,06/16/2020,18478,373,52,5
08/10/2020,07/23/2020,15363,231,16,0
08/10/2020,05/23/2020,9626,535,49,10
08/10/2020,02/04/2020,1,0,0,0
08/10/2020,03/20/2020,7805,4196,995,278
08/10/2020,08/03/2020,12725,188,22,0
08/10/2020,03/07/2020,62,11,12,3
08/10/2020,07/28/2020,12831,180,29,0
08/10/2020,03/28/2020,4746,3509,1456,556
08/10/2020,06/04/2020,14755,468,48,5
08/11/2020,07/09/2020,17866,334,33,4
08/11/2020,04/02/2020,9396,5809,1901,712
08/11/2020,06/04/2020,14755,468,48,5
08/11/2020,04/12/2020,5756,2861,976,391
08/11/2020,03/13/2020,2162,692,214,54
08/11/2020,05/30/2020,8365,332,36,2
08/11/2020,07/21/2020,17656,248,14,1
08/11/2020,07/04/2020,5321,104,13,2
08/11/2020,03/24/2020,7207,4626,1465,517
08/11/2020,05/25/2020,9341,479,65,13
08/11/2020,04/29/2020,11847,2339,340,93
08/11/2020,08/07/2020,7593,93,8,0
